,time,metric,metricTime,metricValue,video,cc,abr,http
7375,2025-04-29 03:10:41,bitrate,219.209000110626,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/2
7391,2025-04-29 03:10:57,bitrate,1.22399997711182,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7407,2025-04-29 03:10:59,bitrate,3.22300004959106,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7423,2025-04-29 03:11:01,bitrate,5.22300004959106,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7438,2025-04-29 03:11:03,bitrate,7.22300004959106,3486.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7453,2025-04-29 03:11:05,bitrate,9.22300004959106,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7467,2025-04-29 03:11:07,bitrate,11.2230000495911,2974.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7495,2025-04-29 03:11:09,bitrate,13.2230000495911,980.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7523,2025-04-29 03:11:11,bitrate,15.2230000495911,635.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7546,2025-04-29 03:11:13,bitrate,17.2230000495911,2074.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7561,2025-04-29 03:11:15,bitrate,19.2230000495911,2074.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7574,2025-04-29 03:11:17,bitrate,21.2220001220703,2074.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7587,2025-04-29 03:11:19,bitrate,23.2230000495911,2074.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7601,2025-04-29 03:11:21,bitrate,25.2230000495911,8631.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7614,2025-04-29 03:11:23,bitrate,27.2230000495911,8631.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7628,2025-04-29 03:11:25,bitrate,29.2230000495911,8631.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7642,2025-04-29 03:11:27,bitrate,31.2220001220703,8631.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7656,2025-04-29 03:11:29,bitrate,33.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7670,2025-04-29 03:11:31,bitrate,35.2239999771118,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7685,2025-04-29 03:11:33,bitrate,37.2230000495911,2974.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7700,2025-04-29 03:11:35,bitrate,39.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7715,2025-04-29 03:11:37,bitrate,41.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7729,2025-04-29 03:11:39,bitrate,43.2230000495911,1767.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7750,2025-04-29 03:11:41,bitrate,45.2230000495911,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7763,2025-04-29 03:11:43,bitrate,47.2230000495911,320.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7786,2025-04-29 03:11:45,bitrate,49.2220001220703,1226.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7806,2025-04-29 03:11:47,bitrate,51.2230000495911,1226.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7819,2025-04-29 03:11:49,bitrate,53.2220001220703,1226.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7832,2025-04-29 03:11:51,bitrate,55.2250001430511,1226.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7845,2025-04-29 03:11:53,bitrate,57.2230000495911,1226.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7858,2025-04-29 03:11:55,bitrate,59.2230000495911,1226.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7872,2025-04-29 03:11:57,bitrate,61.2220001220703,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7887,2025-04-29 03:11:59,bitrate,63.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7901,2025-04-29 03:12:01,bitrate,65.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7916,2025-04-29 03:12:03,bitrate,67.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7930,2025-04-29 03:12:05,bitrate,69.2220001220703,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7945,2025-04-29 03:12:07,bitrate,71.2230000495911,4676.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7959,2025-04-29 03:12:09,bitrate,73.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7973,2025-04-29 03:12:11,bitrate,75.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
7986,2025-04-29 03:12:13,bitrate,77.2220001220703,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8000,2025-04-29 03:12:15,bitrate,79.2220001220703,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8013,2025-04-29 03:12:17,bitrate,81.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8026,2025-04-29 03:12:19,bitrate,83.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8039,2025-04-29 03:12:21,bitrate,85.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8052,2025-04-29 03:12:23,bitrate,87.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8065,2025-04-29 03:12:25,bitrate,89.2250001430511,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8078,2025-04-29 03:12:27,bitrate,91.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8091,2025-04-29 03:12:29,bitrate,93.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8104,2025-04-29 03:12:31,bitrate,95.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8117,2025-04-29 03:12:33,bitrate,97.2230000495911,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8130,2025-04-29 03:12:35,bitrate,99.2220001220703,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8143,2025-04-29 03:12:37,bitrate,101.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8156,2025-04-29 03:12:39,bitrate,103.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8169,2025-04-29 03:12:41,bitrate,105.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8182,2025-04-29 03:12:43,bitrate,107.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8195,2025-04-29 03:12:45,bitrate,109.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8208,2025-04-29 03:12:47,bitrate,111.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8221,2025-04-29 03:12:49,bitrate,113.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8234,2025-04-29 03:12:51,bitrate,115.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8247,2025-04-29 03:12:53,bitrate,117.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8260,2025-04-29 03:12:55,bitrate,119.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8273,2025-04-29 03:12:57,bitrate,121.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8286,2025-04-29 03:12:59,bitrate,123.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8299,2025-04-29 03:13:01,bitrate,125.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8312,2025-04-29 03:13:03,bitrate,127.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8325,2025-04-29 03:13:05,bitrate,129.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8338,2025-04-29 03:13:07,bitrate,131.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8351,2025-04-29 03:13:09,bitrate,133.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8364,2025-04-29 03:13:11,bitrate,135.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8377,2025-04-29 03:13:13,bitrate,137.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8390,2025-04-29 03:13:15,bitrate,139.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8403,2025-04-29 03:13:17,bitrate,141.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8416,2025-04-29 03:13:19,bitrate,143.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8429,2025-04-29 03:13:21,bitrate,145.223999977112,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8442,2025-04-29 03:13:23,bitrate,147.225000143051,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8455,2025-04-29 03:13:25,bitrate,149.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8468,2025-04-29 03:13:27,bitrate,151.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8481,2025-04-29 03:13:29,bitrate,153.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8494,2025-04-29 03:13:31,bitrate,155.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8507,2025-04-29 03:13:33,bitrate,157.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8520,2025-04-29 03:13:35,bitrate,159.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8533,2025-04-29 03:13:37,bitrate,161.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8546,2025-04-29 03:13:39,bitrate,163.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8559,2025-04-29 03:13:41,bitrate,165.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8572,2025-04-29 03:13:43,bitrate,167.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8585,2025-04-29 03:13:45,bitrate,169.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8598,2025-04-29 03:13:47,bitrate,171.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8611,2025-04-29 03:13:49,bitrate,173.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8624,2025-04-29 03:13:51,bitrate,175.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8637,2025-04-29 03:13:53,bitrate,177.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8650,2025-04-29 03:13:55,bitrate,179.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8663,2025-04-29 03:13:57,bitrate,181.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8676,2025-04-29 03:13:59,bitrate,183.226000070572,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8689,2025-04-29 03:14:01,bitrate,185.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8702,2025-04-29 03:14:03,bitrate,187.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8715,2025-04-29 03:14:05,bitrate,189.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8728,2025-04-29 03:14:07,bitrate,191.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8741,2025-04-29 03:14:09,bitrate,193.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8754,2025-04-29 03:14:11,bitrate,195.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8767,2025-04-29 03:14:13,bitrate,197.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8780,2025-04-29 03:14:15,bitrate,199.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8793,2025-04-29 03:14:17,bitrate,201.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8806,2025-04-29 03:14:19,bitrate,203.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8819,2025-04-29 03:14:21,bitrate,205.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8832,2025-04-29 03:14:23,bitrate,207.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8845,2025-04-29 03:14:25,bitrate,209.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8858,2025-04-29 03:14:27,bitrate,211.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8871,2025-04-29 03:14:29,bitrate,213.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8884,2025-04-29 03:14:31,bitrate,215.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8897,2025-04-29 03:14:33,bitrate,217.22200012207,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8910,2025-04-29 03:14:35,bitrate,219.223000049591,6978.0,TheEmptinessMachine,CUBIC,Bola,HTTP/3
8926,2025-04-29 03:14:51,bitrate,1.22399997711182,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
8940,2025-04-29 03:14:53,bitrate,3.23299980163574,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
8954,2025-04-29 03:14:55,bitrate,5.22299981117249,4676.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
8967,2025-04-29 03:14:57,bitrate,7.22199988365173,4676.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
8981,2025-04-29 03:14:59,bitrate,9.22199988365173,1226.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
8994,2025-04-29 03:15:01,bitrate,11.2219998836517,1226.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9007,2025-04-29 03:15:03,bitrate,13.2219998836517,1226.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9021,2025-04-29 03:15:05,bitrate,15.2219998836517,1226.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9034,2025-04-29 03:15:07,bitrate,17.2229998111725,1226.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9048,2025-04-29 03:15:09,bitrate,19.2229998111725,18625.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9062,2025-04-29 03:15:11,bitrate,21.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9075,2025-04-29 03:15:13,bitrate,23.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9090,2025-04-29 03:15:15,bitrate,25.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9105,2025-04-29 03:15:17,bitrate,27.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9119,2025-04-29 03:15:19,bitrate,29.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9135,2025-04-29 03:15:21,bitrate,31.2229998111725,3486.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9150,2025-04-29 03:15:23,bitrate,33.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9163,2025-04-29 03:15:25,bitrate,35.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9177,2025-04-29 03:15:27,bitrate,37.2239999771118,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9190,2025-04-29 03:15:29,bitrate,39.2239999771118,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9203,2025-04-29 03:15:31,bitrate,41.2239999771118,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9216,2025-04-29 03:15:33,bitrate,43.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9230,2025-04-29 03:15:35,bitrate,45.2229998111725,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9244,2025-04-29 03:15:37,bitrate,47.2239999771118,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9257,2025-04-29 03:15:39,bitrate,49.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9271,2025-04-29 03:15:41,bitrate,51.2229998111725,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9284,2025-04-29 03:15:43,bitrate,53.2229998111725,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9298,2025-04-29 03:15:45,bitrate,55.2219998836517,4676.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9316,2025-04-29 03:15:47,bitrate,57.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9331,2025-04-29 03:15:49,bitrate,59.2229998111725,2974.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9346,2025-04-29 03:15:51,bitrate,61.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9360,2025-04-29 03:15:53,bitrate,63.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9373,2025-04-29 03:15:55,bitrate,65.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9386,2025-04-29 03:15:57,bitrate,67.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9400,2025-04-29 03:15:59,bitrate,69.2219998836517,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9413,2025-04-29 03:16:01,bitrate,71.2229998111725,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9427,2025-04-29 03:16:03,bitrate,73.2219998836517,4676.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9444,2025-04-29 03:16:05,bitrate,75.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9459,2025-04-29 03:16:07,bitrate,77.2229998111725,1226.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9474,2025-04-29 03:16:09,bitrate,79.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9488,2025-04-29 03:16:11,bitrate,81.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9501,2025-04-29 03:16:13,bitrate,83.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9515,2025-04-29 03:16:15,bitrate,85.2219998836517,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9528,2025-04-29 03:16:17,bitrate,87.2219998836517,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9541,2025-04-29 03:16:19,bitrate,89.2229998111725,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9555,2025-04-29 03:16:21,bitrate,91.2219998836517,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9569,2025-04-29 03:16:23,bitrate,93.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9582,2025-04-29 03:16:25,bitrate,95.2219998836517,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9596,2025-04-29 03:16:27,bitrate,97.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9609,2025-04-29 03:16:29,bitrate,99.2229998111725,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9622,2025-04-29 03:16:31,bitrate,101.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9636,2025-04-29 03:16:33,bitrate,103.221999883652,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9650,2025-04-29 03:16:35,bitrate,105.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9663,2025-04-29 03:16:37,bitrate,107.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9676,2025-04-29 03:16:39,bitrate,109.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9689,2025-04-29 03:16:41,bitrate,111.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9702,2025-04-29 03:16:43,bitrate,113.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9716,2025-04-29 03:16:45,bitrate,115.222999811172,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9729,2025-04-29 03:16:47,bitrate,117.222999811172,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9743,2025-04-29 03:16:49,bitrate,119.221999883652,4676.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9761,2025-04-29 03:16:51,bitrate,121.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9777,2025-04-29 03:16:53,bitrate,123.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9791,2025-04-29 03:16:55,bitrate,125.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9805,2025-04-29 03:16:57,bitrate,127.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9818,2025-04-29 03:16:59,bitrate,129.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9831,2025-04-29 03:17:01,bitrate,131.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9845,2025-04-29 03:17:03,bitrate,133.222999811172,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9859,2025-04-29 03:17:05,bitrate,135.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9872,2025-04-29 03:17:07,bitrate,137.225999832153,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9886,2025-04-29 03:17:09,bitrate,139.221999883652,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9901,2025-04-29 03:17:11,bitrate,141.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9915,2025-04-29 03:17:13,bitrate,143.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9928,2025-04-29 03:17:15,bitrate,145.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9941,2025-04-29 03:17:17,bitrate,147.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9955,2025-04-29 03:17:19,bitrate,149.222999811172,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9968,2025-04-29 03:17:21,bitrate,151.222999811172,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9985,2025-04-29 03:17:23,bitrate,153.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
9999,2025-04-29 03:17:25,bitrate,155.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10016,2025-04-29 03:17:27,bitrate,157.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10029,2025-04-29 03:17:29,bitrate,159.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10043,2025-04-29 03:17:31,bitrate,161.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10057,2025-04-29 03:17:33,bitrate,163.221999883652,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10070,2025-04-29 03:17:35,bitrate,165.222999811172,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10084,2025-04-29 03:17:37,bitrate,167.221999883652,4676.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10102,2025-04-29 03:17:39,bitrate,169.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10117,2025-04-29 03:17:41,bitrate,171.222999811172,3486.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10132,2025-04-29 03:17:43,bitrate,173.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10148,2025-04-29 03:17:45,bitrate,175.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10164,2025-04-29 03:17:47,bitrate,177.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10178,2025-04-29 03:17:49,bitrate,179.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10192,2025-04-29 03:17:51,bitrate,181.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10205,2025-04-29 03:17:53,bitrate,183.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10218,2025-04-29 03:17:55,bitrate,185.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10232,2025-04-29 03:17:57,bitrate,187.221999883652,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10246,2025-04-29 03:17:59,bitrate,189.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10259,2025-04-29 03:18:01,bitrate,191.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10273,2025-04-29 03:18:03,bitrate,193.221999883652,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10286,2025-04-29 03:18:05,bitrate,195.221999883652,8631.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10300,2025-04-29 03:18:07,bitrate,197.222999811172,4676.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10318,2025-04-29 03:18:09,bitrate,199.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10334,2025-04-29 03:18:11,bitrate,201.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10348,2025-04-29 03:18:13,bitrate,203.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10362,2025-04-29 03:18:15,bitrate,205.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10375,2025-04-29 03:18:17,bitrate,207.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10388,2025-04-29 03:18:19,bitrate,209.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10401,2025-04-29 03:18:21,bitrate,211.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10414,2025-04-29 03:18:23,bitrate,213.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10427,2025-04-29 03:18:25,bitrate,215.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10440,2025-04-29 03:18:27,bitrate,217.221999883652,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10453,2025-04-29 03:18:29,bitrate,219.222999811172,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/1.1
10469,2025-04-29 03:18:45,bitrate,1.20799994468689,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/2
10482,2025-04-29 03:18:47,bitrate,3.20699977874756,6978.0,TheEmptinessMachine,CUBIC,Festive,HTTP/2
