,time,metric,metricTime,metricValue,video,cc,abr,http
46210,2025-04-29 15:41:28,stallRate,178.297000169754,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46224,2025-04-29 15:41:30,stallRate,180.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46238,2025-04-29 15:41:32,stallRate,182.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46254,2025-04-29 15:41:34,stallRate,184.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46267,2025-04-29 15:41:36,stallRate,186.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46281,2025-04-29 15:41:38,stallRate,188.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46294,2025-04-29 15:41:40,stallRate,190.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46308,2025-04-29 15:41:42,stallRate,192.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46322,2025-04-29 15:41:44,stallRate,194.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46335,2025-04-29 15:41:46,stallRate,196.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46348,2025-04-29 15:41:48,stallRate,198.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46361,2025-04-29 15:41:50,stallRate,200.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46375,2025-04-29 15:41:52,stallRate,202.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46388,2025-04-29 15:41:54,stallRate,204.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46402,2025-04-29 15:41:56,stallRate,206.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46415,2025-04-29 15:41:58,stallRate,208.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46428,2025-04-29 15:42:00,stallRate,210.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46441,2025-04-29 15:42:02,stallRate,212.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46454,2025-04-29 15:42:04,stallRate,214.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46467,2025-04-29 15:42:06,stallRate,216.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46480,2025-04-29 15:42:08,stallRate,218.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46493,2025-04-29 15:42:10,stallRate,220.296000003815,0.0,TheEmptinessMachine,BBR,RB,HTTP/1.1
46507,2025-04-29 15:43:16,stallRate,2.11400008201599,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46515,2025-04-29 15:43:18,stallRate,4.11300015449524,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46523,2025-04-29 15:43:20,stallRate,6.11300015449524,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46533,2025-04-29 15:43:22,stallRate,8.11300015449524,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46546,2025-04-29 15:43:24,stallRate,10.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46561,2025-04-29 15:43:26,stallRate,12.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46575,2025-04-29 15:43:28,stallRate,14.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46589,2025-04-29 15:43:30,stallRate,16.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46602,2025-04-29 15:43:32,stallRate,18.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46617,2025-04-29 15:43:34,stallRate,20.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46630,2025-04-29 15:43:36,stallRate,22.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46645,2025-04-29 15:43:38,stallRate,24.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46658,2025-04-29 15:43:40,stallRate,26.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46671,2025-04-29 15:43:42,stallRate,28.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46686,2025-04-29 15:43:44,stallRate,30.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46699,2025-04-29 15:43:46,stallRate,32.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46714,2025-04-29 15:43:48,stallRate,34.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46727,2025-04-29 15:43:50,stallRate,36.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46742,2025-04-29 15:43:52,stallRate,38.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46758,2025-04-29 15:43:54,stallRate,40.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46772,2025-04-29 15:43:56,stallRate,42.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46787,2025-04-29 15:43:58,stallRate,44.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46800,2025-04-29 15:44:00,stallRate,46.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46815,2025-04-29 15:44:02,stallRate,48.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46829,2025-04-29 15:44:04,stallRate,50.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46843,2025-04-29 15:44:06,stallRate,52.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46856,2025-04-29 15:44:08,stallRate,54.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46870,2025-04-29 15:44:10,stallRate,56.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46883,2025-04-29 15:44:12,stallRate,58.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46896,2025-04-29 15:44:14,stallRate,60.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46910,2025-04-29 15:44:16,stallRate,62.1119999885559,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46924,2025-04-29 15:44:18,stallRate,64.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46938,2025-04-29 15:44:20,stallRate,66.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46955,2025-04-29 15:44:22,stallRate,68.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46968,2025-04-29 15:44:24,stallRate,70.1119999885559,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46983,2025-04-29 15:44:26,stallRate,72.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
46996,2025-04-29 15:44:28,stallRate,74.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47010,2025-04-29 15:44:30,stallRate,76.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47023,2025-04-29 15:44:32,stallRate,78.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47037,2025-04-29 15:44:34,stallRate,80.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47052,2025-04-29 15:44:36,stallRate,82.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47067,2025-04-29 15:44:38,stallRate,84.1119999885559,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47084,2025-04-29 15:44:40,stallRate,86.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47097,2025-04-29 15:44:42,stallRate,88.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47112,2025-04-29 15:44:44,stallRate,90.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47125,2025-04-29 15:44:46,stallRate,92.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47139,2025-04-29 15:44:48,stallRate,94.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47153,2025-04-29 15:44:50,stallRate,96.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47166,2025-04-29 15:44:52,stallRate,98.1130001544952,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47181,2025-04-29 15:44:54,stallRate,100.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47196,2025-04-29 15:44:56,stallRate,102.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47211,2025-04-29 15:44:58,stallRate,104.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47225,2025-04-29 15:45:00,stallRate,106.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47238,2025-04-29 15:45:02,stallRate,108.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47252,2025-04-29 15:45:04,stallRate,110.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47266,2025-04-29 15:45:06,stallRate,112.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47279,2025-04-29 15:45:08,stallRate,114.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47294,2025-04-29 15:45:10,stallRate,116.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47308,2025-04-29 15:45:12,stallRate,118.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47321,2025-04-29 15:45:14,stallRate,120.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47336,2025-04-29 15:45:16,stallRate,122.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47350,2025-04-29 15:45:18,stallRate,124.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47364,2025-04-29 15:45:20,stallRate,126.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47378,2025-04-29 15:45:22,stallRate,128.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47391,2025-04-29 15:45:24,stallRate,130.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47405,2025-04-29 15:45:26,stallRate,132.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47422,2025-04-29 15:45:28,stallRate,134.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47435,2025-04-29 15:45:30,stallRate,136.114000082016,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47450,2025-04-29 15:45:32,stallRate,138.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47467,2025-04-29 15:45:34,stallRate,140.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47481,2025-04-29 15:45:36,stallRate,142.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47495,2025-04-29 15:45:38,stallRate,144.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47509,2025-04-29 15:45:40,stallRate,146.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47524,2025-04-29 15:45:42,stallRate,148.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47538,2025-04-29 15:45:44,stallRate,150.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47553,2025-04-29 15:45:46,stallRate,152.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47569,2025-04-29 15:45:48,stallRate,154.111999988556,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47584,2025-04-29 15:45:50,stallRate,156.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47598,2025-04-29 15:45:52,stallRate,158.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47613,2025-04-29 15:45:54,stallRate,160.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47626,2025-04-29 15:45:56,stallRate,162.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47641,2025-04-29 15:45:58,stallRate,164.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47655,2025-04-29 15:46:00,stallRate,166.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47669,2025-04-29 15:46:02,stallRate,168.111999988556,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47686,2025-04-29 15:46:04,stallRate,170.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47701,2025-04-29 15:46:06,stallRate,172.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47714,2025-04-29 15:46:08,stallRate,174.114000082016,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47729,2025-04-29 15:46:10,stallRate,176.111999988556,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47743,2025-04-29 15:46:12,stallRate,178.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47757,2025-04-29 15:46:14,stallRate,180.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47770,2025-04-29 15:46:16,stallRate,182.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47783,2025-04-29 15:46:18,stallRate,184.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47796,2025-04-29 15:46:20,stallRate,186.113000154495,0.0,TheEmptinessMachine,BBR,RB,HTTP/3
47809,2025-04-29 15:46:22,stallRate,188.113000154495,1.93430207024183,TheEmptinessMachine,BBR,RB,HTTP/3
47822,2025-04-29 15:46:24,stallRate,190.113000154495,1.93430207024183,TheEmptinessMachine,BBR,RB,HTTP/3
47837,2025-04-29 15:46:26,stallRate,192.113000154495,1.92251447119756,TheEmptinessMachine,BBR,RB,HTTP/3
47850,2025-04-29 15:46:28,stallRate,194.113000154495,1.90116714942704,TheEmptinessMachine,BBR,RB,HTTP/3
47865,2025-04-29 15:46:30,stallRate,196.113000154495,1.88007596133119,TheEmptinessMachine,BBR,RB,HTTP/3
47879,2025-04-29 15:46:32,stallRate,198.113000154495,2.01086259812329,TheEmptinessMachine,BBR,RB,HTTP/3
47893,2025-04-29 15:46:34,stallRate,200.113000154495,1.98919760721331,TheEmptinessMachine,BBR,RB,HTTP/3
47910,2025-04-29 15:46:36,stallRate,202.113000154495,1.96810064130572,TheEmptinessMachine,BBR,RB,HTTP/3
47925,2025-04-29 15:46:38,stallRate,204.113000154495,1.94732262006898,TheEmptinessMachine,BBR,RB,HTTP/3
47939,2025-04-29 15:46:40,stallRate,206.113000154495,1.9270211886384,TheEmptinessMachine,BBR,RB,HTTP/3
47952,2025-04-29 15:46:42,stallRate,208.111999988556,1.90713989770266,TheEmptinessMachine,BBR,RB,HTTP/3
47965,2025-04-29 15:46:44,stallRate,210.113000154495,1.89622022138173,TheEmptinessMachine,BBR,RB,HTTP/3
47978,2025-04-29 15:46:46,stallRate,212.113000154495,1.89622022138173,TheEmptinessMachine,BBR,RB,HTTP/3
47991,2025-04-29 15:46:48,stallRate,214.113000154495,1.89622022138173,TheEmptinessMachine,BBR,RB,HTTP/3
48004,2025-04-29 15:46:50,stallRate,216.113000154495,1.89622022138173,TheEmptinessMachine,BBR,RB,HTTP/3
48017,2025-04-29 15:46:52,stallRate,218.113000154495,1.89622022138173,TheEmptinessMachine,BBR,RB,HTTP/3
48030,2025-04-29 15:46:54,stallRate,220.113000154495,1.89622022138173,TheEmptinessMachine,BBR,RB,HTTP/3
48044,2025-04-29 15:47:18,stallRate,2.29500007629395,0.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48054,2025-04-29 15:47:20,stallRate,4.29399991035461,0.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48067,2025-04-29 15:47:22,stallRate,6.29500007629395,0.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48081,2025-04-29 15:47:24,stallRate,8.29399991035461,0.0,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48096,2025-04-29 15:47:26,stallRate,10.2939999103546,45.2607203988548,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48110,2025-04-29 15:47:28,stallRate,12.2939999103546,35.6752999632874,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48126,2025-04-29 15:47:30,stallRate,14.2939999103546,35.2752286055853,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48141,2025-04-29 15:47:32,stallRate,16.2939999103546,35.6049788946316,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48158,2025-04-29 15:47:34,stallRate,18.2939999103546,30.9829543259416,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48174,2025-04-29 15:47:36,stallRate,20.2939999103546,27.4342100851671,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48189,2025-04-29 15:47:38,stallRate,22.2939999103546,24.9888747103832,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48203,2025-04-29 15:47:40,stallRate,24.2939999103546,22.6582434564294,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48216,2025-04-29 15:47:42,stallRate,26.2939999103546,20.7197019421385,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48229,2025-04-29 15:47:44,stallRate,28.2939999103546,19.0963273611143,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48242,2025-04-29 15:47:46,stallRate,30.2939999103546,17.7093042162176,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48256,2025-04-29 15:47:48,stallRate,32.2939999103546,16.5047574665547,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48269,2025-04-29 15:47:50,stallRate,34.2939999103546,15.4575261605762,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48282,2025-04-29 15:47:52,stallRate,36.2950000762939,14.530749857572,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48295,2025-04-29 15:47:54,stallRate,38.2939999103546,13.7109620676381,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48308,2025-04-29 15:47:56,stallRate,40.2939999103546,12.9757040115207,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48321,2025-04-29 15:47:58,stallRate,42.2950000762939,12.3149118223976,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48334,2025-04-29 15:48:00,stallRate,44.2939999103546,11.7235688342619,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48348,2025-04-29 15:48:02,stallRate,46.2950000762939,11.1844912073471,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48361,2025-04-29 15:48:04,stallRate,48.2939999103546,10.6910291903827,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48374,2025-04-29 15:48:06,stallRate,50.2939999103546,10.2401817800636,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48387,2025-04-29 15:48:08,stallRate,52.2950000762939,9.82435846589353,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48400,2025-04-29 15:48:10,stallRate,54.2939999103546,9.44102638870667,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48413,2025-04-29 15:48:12,stallRate,56.2950000762939,9.08734873669618,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48428,2025-04-29 15:48:14,stallRate,58.2939999103546,8.76162549830279,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48442,2025-04-29 15:48:16,stallRate,60.2939999103546,8.45611460731498,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48455,2025-04-29 15:48:18,stallRate,62.2939999103546,8.17172841757792,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48470,2025-04-29 15:48:20,stallRate,64.2939999103546,7.90578277237756,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48485,2025-04-29 15:48:22,stallRate,66.2939999103546,7.65662018842729,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48499,2025-04-29 15:48:24,stallRate,68.2939999103546,7.42181149783185,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48515,2025-04-29 15:48:26,stallRate,70.2939999103546,7.20209928138486,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48529,2025-04-29 15:48:28,stallRate,72.2939999103546,7.42885367807107,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48542,2025-04-29 15:48:30,stallRate,74.2939999103546,7.22059778100901,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48555,2025-04-29 15:48:32,stallRate,76.2939999103546,7.02446374335158,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48571,2025-04-29 15:48:34,stallRate,78.2939999103546,9.11115996984134,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48584,2025-04-29 15:48:36,stallRate,80.2939999103546,8.87584728445479,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48599,2025-04-29 15:48:38,stallRate,82.2939999103546,8.65161533518005,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48614,2025-04-29 15:48:40,stallRate,84.2939999103546,8.43952118576404,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48629,2025-04-29 15:48:42,stallRate,86.2939999103546,8.23800493368488,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48645,2025-04-29 15:48:44,stallRate,88.2939999103546,8.04490763809853,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48659,2025-04-29 15:48:46,stallRate,90.2939999103546,7.86135994596546,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48674,2025-04-29 15:48:48,stallRate,92.2939999103546,7.68519824824963,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48689,2025-04-29 15:48:50,stallRate,94.2939999103546,7.51652212478336,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48703,2025-04-29 15:48:52,stallRate,96.2939999103546,7.35558924603242,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48716,2025-04-29 15:48:54,stallRate,98.2939999103546,7.2017221509632,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48729,2025-04-29 15:48:56,stallRate,100.293999910355,7.05361766558798,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48743,2025-04-29 15:48:58,stallRate,102.293999910355,6.91124152293438,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48756,2025-04-29 15:49:00,stallRate,104.293999910355,6.7748953671447,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48769,2025-04-29 15:49:02,stallRate,106.293999910355,6.643952734637,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48782,2025-04-29 15:49:04,stallRate,108.293999910355,6.51866453846056,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48795,2025-04-29 15:49:06,stallRate,110.293999910355,6.39740895443575,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48808,2025-04-29 15:49:08,stallRate,112.293999910355,6.28100201706351,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48822,2025-04-29 15:49:10,stallRate,114.293999910355,6.16809070336367,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48835,2025-04-29 15:49:12,stallRate,116.293999910355,6.05874966535416,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48848,2025-04-29 15:49:14,stallRate,118.293999910355,5.95376867953418,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48861,2025-04-29 15:49:16,stallRate,120.293999910355,5.8521041364691,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48874,2025-04-29 15:49:18,stallRate,122.293999910355,5.75410904625535,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48887,2025-04-29 15:49:20,stallRate,124.293999910355,5.65944588274563,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48901,2025-04-29 15:49:22,stallRate,126.293999910355,5.56776732936261,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48914,2025-04-29 15:49:24,stallRate,128.293999910355,5.47919207765576,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48929,2025-04-29 15:49:26,stallRate,130.293999910355,5.39306302085232,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48944,2025-04-29 15:49:28,stallRate,132.293999910355,5.3094710707248,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48958,2025-04-29 15:49:30,stallRate,134.293999910355,5.22866285355608,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48971,2025-04-29 15:49:32,stallRate,136.293999910355,5.15033366367649,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48984,2025-04-29 15:49:34,stallRate,138.293999910355,5.07430998551935,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
48997,2025-04-29 15:49:36,stallRate,140.293999910355,5.00065258648205,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49010,2025-04-29 15:49:38,stallRate,142.293999910355,4.92904842642576,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49023,2025-04-29 15:49:40,stallRate,144.293999910355,4.85937272728279,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49036,2025-04-29 15:49:42,stallRate,146.293999910355,4.79180992917725,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49049,2025-04-29 15:49:44,stallRate,148.293999910355,4.72576747615852,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49062,2025-04-29 15:49:46,stallRate,150.293999910355,4.6614533371648,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49075,2025-04-29 15:49:48,stallRate,152.293999910355,4.5993993997219,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49088,2025-04-29 15:49:50,stallRate,154.293999910355,4.53843740288257,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49101,2025-04-29 15:49:52,stallRate,156.293999910355,4.47922016676095,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49114,2025-04-29 15:49:54,stallRate,158.293999910355,4.42169275362667,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49127,2025-04-29 15:49:56,stallRate,160.295000076294,4.36538689785784,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49140,2025-04-29 15:49:58,stallRate,162.293999910355,4.31047916536407,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49153,2025-04-29 15:50:00,stallRate,164.293999910355,4.2570648994533,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49166,2025-04-29 15:50:02,stallRate,166.293999910355,4.20499861409759,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49179,2025-04-29 15:50:04,stallRate,168.293999910355,4.15417336384673,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49192,2025-04-29 15:50:06,stallRate,170.293999910355,4.10468798742814,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49205,2025-04-29 15:50:08,stallRate,172.293999910355,4.05633982382534,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49218,2025-04-29 15:50:10,stallRate,174.293999910355,4.00878883963396,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49231,2025-04-29 15:50:12,stallRate,176.293999910355,3.96277197041814,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49244,2025-04-29 15:50:14,stallRate,178.293999910355,3.91740721134075,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49257,2025-04-29 15:50:16,stallRate,180.293999910355,3.87321127105236,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49270,2025-04-29 15:50:18,stallRate,182.293999910355,3.83011627494531,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49283,2025-04-29 15:50:20,stallRate,184.293999910355,3.78797251043006,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49296,2025-04-29 15:50:22,stallRate,186.293999910355,3.74670631918865,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49309,2025-04-29 15:50:24,stallRate,188.293999910355,3.7063986482385,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49322,2025-04-29 15:50:26,stallRate,190.293999910355,3.66675143313426,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
49335,2025-04-29 15:50:28,stallRate,192.293999910355,3.62791309494419,TheEmptinessMachine,BBR,Throughput,HTTP/1.1
